frame,xmin,xmax,ymin,ymax,class_id
1478020215691398311.jpg,252,266,44,73,5
1478020215691398311.jpg,253,266,45,72,5
1478020215691398311.jpg,381,392,111,127,5
1478020215691398311.jpg,382,390,108,127,5
1478020216196716027.jpg,14,85,134,167,1
1478020216196716027.jpg,15,86,133,172,1
1478020216196716027.jpg,179,197,136,149,1
1478020216698323099.jpg,172,190,133,147,1
1478020217196946967.jpg,160,180,141,157,1
1478020217196946967.jpg,161,181,140,154,1
1478020217690091318.jpg,139,165,144,165,1
1478020217690091318.jpg,143,163,146,159,1
1478020217690091318.jpg,289,295,141,156,3
1478020218191884276.jpg,112,147,145,169,1
1478020218191884276.jpg,117,145,146,164,1
1478020218191884276.jpg,289,296,142,157,3
1478020218693157396.jpg,67,111,140,166,1
1478020218693157396.jpg,72,116,140,169,1
1478020218693157396.jpg,258,276,140,155,1
1478020218693157396.jpg,294,301,140,155,3
1478020219199183180.jpg,260,278,143,157,1
1478020219199183180.jpg,298,304,140,156,3
1478020219199183180.jpg,299,307,141,157,3
1478020219697324624.jpg,264,281,143,157,1
1478020219697324624.jpg,301,311,137,155,3
1478020219697324624.jpg,303,310,136,154,3
1478020220191836915.jpg,256,271,141,153,1
1478020220191836915.jpg,266,286,142,158,1
1478020220191836915.jpg,308,318,136,159,3
1478020220191836915.jpg,309,319,139,157,3
1478020220697462096.jpg,258,273,141,153,1
1478020220697462096.jpg,269,294,139,158,1
1478020220697462096.jpg,318,328,135,158,3
1478020220697462096.jpg,318,328,138,157,3
1478020221190608129.jpg,258,273,139,151,1
1478020221190608129.jpg,260,276,137,154,1
1478020221190608129.jpg,271,297,135,157,1
1478020221190608129.jpg,326,339,135,154,3
1478020221190608129.jpg,327,338,134,157,3
1478020221697381210.jpg,259,275,138,154,1
1478020221697381210.jpg,260,275,140,152,1
1478020221697381210.jpg,276,303,136,159,1
1478020221697381210.jpg,338,350,137,162,3
1478020221697381210.jpg,339,349,135,161,3
1478020222191359294.jpg,261,276,141,153,1
1478020222191359294.jpg,263,279,140,156,1
1478020222191359294.jpg,278,310,136,162,1
1478020222191359294.jpg,354,366,132,166,3
1478020222191359294.jpg,358,368,135,163,3
1478020222697139180.jpg,263,281,143,157,1
1478020222697139180.jpg,263,279,143,159,1
1478020222697139180.jpg,285,323,136,167,1
1478020222697139180.jpg,376,390,135,168,3
1478020222697139180.jpg,376,392,133,172,3
1478020223200419014.jpg,104,116,142,159,1
1478020223200419014.jpg,263,284,142,158,1
1478020223200419014.jpg,266,281,143,155,1
1478020223200419014.jpg,296,342,135,169,1
1478020223699479085.jpg,89,117,143,159,1
1478020223699479085.jpg,90,118,139,162,1
1478020223699479085.jpg,266,287,144,160,1
1478020223699479085.jpg,268,287,144,158,1
1478020223699479085.jpg,306,370,135,178,1
1478020224197266285.jpg,70,104,140,163,1
1478020224197266285.jpg,71,101,142,158,1
1478020224197266285.jpg,249,261,142,153,1
1478020224197266285.jpg,271,296,145,160,1
1478020224197266285.jpg,271,293,145,162,1
1478020224197266285.jpg,333,427,129,197,1
1478020224691768528.jpg,48,82,141,160,1
1478020224691768528.jpg,49,83,138,161,1
1478020224691768528.jpg,249,261,139,151,1
1478020224691768528.jpg,271,300,141,159,1
1478020224691768528.jpg,276,298,142,159,1
1478020225192384535.jpg,16,61,141,164,1
1478020225192384535.jpg,249,263,139,150,1
1478020225192384535.jpg,280,316,137,162,1
1478020225692825294.jpg,250,264,142,153,1
1478020225692825294.jpg,285,326,140,168,1
1478020226199196648.jpg,252,269,142,153,1
1478020226199196648.jpg,301,354,141,176,1
1478020226693020067.jpg,252,273,139,153,1
1478020226693020067.jpg,317,393,139,184,1
1478020227191969599.jpg,22,41,140,157,1
1478020227191969599.jpg,132,143,139,150,1
1478020227191969599.jpg,147,155,140,149,1
1478020227191969599.jpg,235,243,121,132,5
1478020227191969599.jpg,243,249,130,137,5
1478020227191969599.jpg,252,261,126,135,5
1478020227191969599.jpg,255,274,141,154,1
1478020227191969599.jpg,349,479,134,208,1
1478020227697609245.jpg,121,138,141,153,1
1478020227697609245.jpg,142,150,141,153,1
1478020227697609245.jpg,236,244,122,133,5
1478020227697609245.jpg,245,251,132,139,5
1478020227697609245.jpg,254,263,130,138,5
1478020227697609245.jpg,256,262,143,155,1
1478020227697609245.jpg,259,275,143,155,1
1478020228190773357.jpg,110,128,142,153,1
1478020228190773357.jpg,133,141,141,152,1
1478020228190773357.jpg,236,244,123,134,5
1478020228190773357.jpg,244,251,127,138,5
1478020228190773357.jpg,245,251,131,137,5
1478020228190773357.jpg,254,261,126,135,5
1478020228190773357.jpg,255,264,129,137,5
1478020228190773357.jpg,256,263,138,150,1
1478020228190773357.jpg,264,280,140,153,1
1478020228190773357.jpg,385,406,137,154,1
1478020228190773357.jpg,388,405,138,153,1
1478020228692053378.jpg,98,120,139,154,1
1478020228692053378.jpg,125,138,139,151,1
1478020228692053378.jpg,238,246,120,132,5
1478020228692053378.jpg,246,252,130,136,5
1478020228692053378.jpg,246,253,125,136,5
1478020228692053378.jpg,255,264,127,136,5
1478020228692053378.jpg,257,263,124,133,5
1478020228692053378.jpg,259,266,137,149,1
1478020228692053378.jpg,269,289,138,151,1
1478020228692053378.jpg,420,442,132,149,1
1478020228692053378.jpg,424,440,127,151,1
1478020229191580445.jpg,82,106,139,154,1
1478020229191580445.jpg,117,128,139,151,1
1478020229191580445.jpg,128,139,136,151,1
1478020229191580445.jpg,239,247,121,132,5
1478020229191580445.jpg,246,253,125,136,5
1478020229191580445.jpg,248,254,128,134,5
1478020229191580445.jpg,257,265,122,133,5
1478020229191580445.jpg,258,266,126,135,5
1478020229191580445.jpg,263,269,137,148,1
1478020229191580445.jpg,269,292,135,152,1
1478020229693065514.jpg,72,91,137,157,1
1478020229693065514.jpg,86,104,140,156,1
1478020229693065514.jpg,92,102,142,155,1
1478020229693065514.jpg,101,116,141,153,1
1478020229693065514.jpg,116,130,134,153,1
1478020229693065514.jpg,140,156,138,150,1
1478020229693065514.jpg,240,248,121,133,5
1478020229693065514.jpg,248,254,129,136,5
1478020229693065514.jpg,248,255,125,136,5
1478020229693065514.jpg,259,267,127,135,5
1478020229693065514.jpg,259,266,121,134,5
1478020229693065514.jpg,263,273,137,152,1
1478020229693065514.jpg,274,299,138,155,1
1478020230199905808.jpg,39,76,146,167,1
1478020230199905808.jpg,69,91,146,164,1
1478020230199905808.jpg,75,89,148,164,1
1478020230199905808.jpg,91,106,145,162,1
1478020230199905808.jpg,107,122,143,160,1
1478020230199905808.jpg,136,152,145,157,1
1478020230199905808.jpg,242,250,122,133,5
1478020230199905808.jpg,251,258,130,141,5
1478020230199905808.jpg,251,257,133,140,5
1478020230199905808.jpg,263,270,125,138,5
1478020230199905808.jpg,263,271,128,137,5
1478020230199905808.jpg,270,283,141,159,1
1478020230199905808.jpg,285,313,142,162,1
1478020230691664910.jpg,5,51,133,165,1
1478020230691664910.jpg,48,73,141,161,1
1478020230691664910.jpg,50,73,143,160,1
1478020230691664910.jpg,70,92,142,159,1
1478020230691664910.jpg,91,113,138,157,1
1478020230691664910.jpg,129,148,140,151,1
1478020230691664910.jpg,147,157,137,150,1
1478020230691664910.jpg,158,176,139,151,1
1478020230691664910.jpg,242,250,117,128,5
1478020230691664910.jpg,252,260,128,134,5
1478020230691664910.jpg,253,260,123,134,5
1478020230691664910.jpg,265,272,121,134,5
1478020230691664910.jpg,265,274,123,131,5
1478020230691664910.jpg,274,291,135,152,1
1478020230691664910.jpg,291,324,134,160,1
1478020231192141988.jpg,11,45,142,165,1
1478020231192141988.jpg,18,47,141,163,1
1478020231192141988.jpg,48,70,141,160,1
1478020231192141988.jpg,70,97,135,161,1
1478020231192141988.jpg,120,139,141,152,1
1478020231192141988.jpg,146,164,141,153,1
1478020231192141988.jpg,244,252,117,128,5
1478020231192141988.jpg,254,261,125,136,5
1478020231192141988.jpg,254,262,128,134,5
1478020231192141988.jpg,268,277,123,131,5
1478020231192141988.jpg,269,276,121,134,5
1478020231192141988.jpg,276,301,134,159,1
1478020231192141988.jpg,302,344,136,169,1
1478020231691535596.jpg,11,43,145,167,1
1478020231691535596.jpg,47,76,139,165,1
1478020231691535596.jpg,108,133,142,157,1
1478020231691535596.jpg,132,150,144,157,1
1478020231691535596.jpg,154,163,143,155,1
1478020231691535596.jpg,185,195,142,152,1
1478020231691535596.jpg,221,230,128,140,5
1478020231691535596.jpg,244,252,117,128,5
1478020231691535596.jpg,255,263,131,137,5
1478020231691535596.jpg,256,263,130,141,5
1478020231691535596.jpg,269,278,125,133,5
1478020231691535596.jpg,271,278,125,138,5
1478020231691535596.jpg,287,319,138,166,1
1478020231691535596.jpg,322,379,141,177,1
1478020232212661501.jpg,9,55,132,165,1
1478020232212661501.jpg,109,136,138,156,1
1478020232212661501.jpg,134,141,142,155,1
1478020232212661501.jpg,140,145,139,153,1
1478020232212661501.jpg,149,158,140,152,1
1478020232212661501.jpg,219,228,127,139,5
1478020232212661501.jpg,244,252,117,128,5
1478020232212661501.jpg,255,262,127,138,5
1478020232212661501.jpg,256,264,130,136,5
1478020232212661501.jpg,271,280,124,133,5
1478020232212661501.jpg,272,279,122,135,5
1478020232212661501.jpg,290,327,138,166,1
1478020232212661501.jpg,339,435,138,193,1
1478020232692272848.jpg,28,81,130,148,2
1478020232692272848.jpg,32,92,128,151,2
1478020232692272848.jpg,68,111,133,161,1
1478020232692272848.jpg,109,125,139,157,1
1478020232692272848.jpg,110,123,143,156,1
1478020232692272848.jpg,121,134,140,156,1
1478020232692272848.jpg,125,131,141,156,1
1478020232692272848.jpg,132,141,140,153,1
1478020232692272848.jpg,140,149,140,152,1
1478020232692272848.jpg,218,227,127,139,5
1478020232692272848.jpg,244,252,117,128,5
1478020232692272848.jpg,257,264,127,138,5
1478020232692272848.jpg,257,265,128,134,5
1478020232692272848.jpg,274,282,124,132,5
1478020232692272848.jpg,275,282,122,135,5
1478020232692272848.jpg,304,353,136,171,1
1478020233192824837.jpg,17,83,131,154,2
1478020233192824837.jpg,29,82,129,146,2
1478020233192824837.jpg,69,96,142,160,1
1478020233192824837.jpg,94,115,142,159,1
1478020233192824837.jpg,101,114,144,157,1
1478020233192824837.jpg,110,124,142,157,1
1478020233192824837.jpg,115,121,142,158,1
1478020233192824837.jpg,122,135,139,156,1
1478020233192824837.jpg,125,133,143,157,1
1478020233192824837.jpg,137,146,143,155,1
1478020233192824837.jpg,219,228,124,136,5
1478020233192824837.jpg,247,255,113,124,5
1478020233192824837.jpg,259,266,127,133,5
1478020233192824837.jpg,259,266,125,136,5
1478020233192824837.jpg,277,286,120,129,5
1478020233192824837.jpg,279,286,118,131,5
1478020233192824837.jpg,323,382,131,174,1
1478020233691620643.jpg,17,73,135,158,2
1478020233691620643.jpg,19,71,133,151,2
1478020233691620643.jpg,43,81,138,166,1
1478020233691620643.jpg,77,102,146,163,1
1478020233691620643.jpg,84,98,145,162,1
1478020233691620643.jpg,99,110,145,160,1
1478020233691620643.jpg,100,114,145,160,1
1478020233691620643.jpg,112,126,143,160,1
1478020233691620643.jpg,113,124,143,159,1
1478020233691620643.jpg,127,140,145,159,1
1478020233691620643.jpg,132,141,144,156,1
1478020233691620643.jpg,175,185,142,151,1
1478020233691620643.jpg,218,227,126,138,5
1478020233691620643.jpg,249,257,110,122,5
1478020233691620643.jpg,261,268,126,132,5
1478020233691620643.jpg,262,269,125,136,5
1478020233691620643.jpg,281,289,119,128,5
1478020233691620643.jpg,282,289,117,130,5
1478020233691620643.jpg,356,445,123,186,1
1478020234197295938.jpg,0,62,131,154,2
1478020234197295938.jpg,13,61,127,145,2
1478020234197295938.jpg,17,59,136,167,1
1478020234197295938.jpg,58,83,143,161,1
1478020234197295938.jpg,58,86,143,161,1
1478020234197295938.jpg,81,102,145,160,1
1478020234197295938.jpg,85,98,144,158,1
1478020234197295938.jpg,99,117,141,157,1
1478020234197295938.jpg,100,115,142,158,1
1478020234197295938.jpg,113,131,143,157,1
1478020234197295938.jpg,116,129,142,154,1
1478020234197295938.jpg,173,183,141,151,1
1478020234197295938.jpg,206,216,139,147,1
1478020234197295938.jpg,217,226,122,134,5
1478020234197295938.jpg,250,258,108,120,5
1478020234197295938.jpg,263,270,124,130,5
1478020234197295938.jpg,263,270,122,133,5
1478020234197295938.jpg,287,295,114,123,5
1478020234197295938.jpg,287,294,116,129,5
1478020234692375465.jpg,0,49,128,151,2
1478020234692375465.jpg,0,50,125,142,2
1478020234692375465.jpg,30,64,142,165,1
1478020234692375465.jpg,37,64,141,163,1
1478020234692375465.jpg,56,84,142,162,1
1478020234692375465.jpg,64,83,140,158,1
1478020234692375465.jpg,83,104,139,159,1
1478020234692375465.jpg,83,102,137,157,1
1478020234692375465.jpg,172,182,142,151,1
1478020234692375465.jpg,204,214,138,147,1
1478020234692375465.jpg,216,225,121,133,5
1478020234692375465.jpg,250,258,108,119,5
1478020234692375465.jpg,264,271,124,130,5
1478020234692375465.jpg,266,273,123,134,5
1478020234692375465.jpg,290,298,114,123,5
1478020234692375465.jpg,292,299,113,126,5
1478020235191594821.jpg,0,35,126,143,2
1478020235191594821.jpg,36,62,139,161,1
1478020235191594821.jpg,59,86,137,160,1
1478020235191594821.jpg,61,86,137,161,1
1478020235191594821.jpg,167,177,140,150,1
1478020235191594821.jpg,178,191,137,149,1
1478020235191594821.jpg,202,212,138,146,1
1478020235191594821.jpg,215,222,118,129,5
1478020235191594821.jpg,215,224,120,132,5
1478020235191594821.jpg,250,258,107,119,5
1478020235191594821.jpg,254,266,142,152,1
1478020235191594821.jpg,265,272,123,129,5
1478020235191594821.jpg,266,273,120,131,5
1478020235191594821.jpg,296,305,112,120,5
1478020235191594821.jpg,297,304,112,125,5
1478020235690729946.jpg,36,62,138,166,1
1478020235690729946.jpg,40,65,139,163,1
1478020235690729946.jpg,64,88,142,163,1
1478020235690729946.jpg,72,93,144,161,1
1478020235690729946.jpg,159,175,145,155,1
1478020235690729946.jpg,160,172,144,153,1
1478020235690729946.jpg,174,188,140,152,1
1478020235690729946.jpg,200,209,142,152,1
1478020235690729946.jpg,213,221,118,129,5
1478020235690729946.jpg,213,222,122,134,5
1478020235690729946.jpg,250,258,107,118,5
1478020235690729946.jpg,256,267,143,152,1
1478020235690729946.jpg,266,274,123,129,5
1478020235690729946.jpg,267,274,122,133,5
1478020235690729946.jpg,299,308,111,119,5
1478020235690729946.jpg,301,308,111,125,5
1478020236191625540.jpg,0,41,141,172,1
1478020236191625540.jpg,0,43,141,168,1
1478020236191625540.jpg,43,77,142,166,1
1478020236191625540.jpg,47,75,145,164,1
1478020236191625540.jpg,154,170,145,155,1
1478020236191625540.jpg,156,168,145,154,1
1478020236191625540.jpg,172,186,140,152,1
1478020236191625540.jpg,197,208,139,152,1
1478020236191625540.jpg,198,207,141,151,1
1478020236191625540.jpg,212,220,119,130,5
1478020236191625540.jpg,212,221,120,132,5
1478020236191625540.jpg,251,259,106,118,5
1478020236191625540.jpg,255,267,144,153,1
1478020236191625540.jpg,268,275,123,129,5
1478020236191625540.jpg,270,277,121,132,5
1478020236191625540.jpg,308,316,107,115,5
1478020236191625540.jpg,308,316,109,123,5
1478020236691677599.jpg,19,57,141,167,1
1478020236691677599.jpg,19,60,142,165,1
1478020236691677599.jpg,151,166,143,153,1
1478020236691677599.jpg,153,165,143,152,1
1478020236691677599.jpg,169,183,139,151,1
1478020236691677599.jpg,196,207,139,152,1
1478020236691677599.jpg,196,206,140,150,1
1478020236691677599.jpg,210,217,116,127,5
1478020236691677599.jpg,211,220,116,128,5
1478020236691677599.jpg,254,262,100,112,5
1478020236691677599.jpg,256,268,143,152,1
1478020236691677599.jpg,271,278,115,129,5
1478020236691677599.jpg,272,279,117,128,5
1478020236691677599.jpg,316,327,92,114,5
1478020236691677599.jpg,318,326,103,117,5
1478020237191578132.jpg,0,30,141,164,1
1478020237191578132.jpg,0,45,123,152,1
1478020237191578132.jpg,0,41,123,156,2
1478020237191578132.jpg,145,165,138,151,1
1478020237191578132.jpg,148,164,139,148,1
1478020237191578132.jpg,168,182,135,147,1
1478020237191578132.jpg,196,207,137,150,1
1478020237191578132.jpg,197,206,137,147,1
1478020237191578132.jpg,208,217,112,124,5
1478020237191578132.jpg,210,218,112,123,5
1478020237191578132.jpg,256,264,95,106,5
1478020237191578132.jpg,259,272,136,150,1
1478020237191578132.jpg,259,271,139,149,1
1478020237191578132.jpg,276,283,116,127,5
1478020237191578132.jpg,277,284,114,128,5
1478020237191578132.jpg,328,339,92,113,5
1478020237191578132.jpg,329,339,96,116,5
1478020237697303809.jpg,0,44,122,161,1
1478020237697303809.jpg,140,159,141,152,1
1478020237697303809.jpg,166,183,138,149,1
1478020237697303809.jpg,195,204,140,150,1
1478020237697303809.jpg,210,217,111,122,5
1478020237697303809.jpg,259,267,94,106,5
1478020237697303809.jpg,261,274,139,153,1
1478020237697303809.jpg,280,287,114,127,5
1478020237697303809.jpg,346,357,89,110,5
1478020238191355246.jpg,2,50,116,164,1
1478020238191355246.jpg,137,156,142,152,1
1478020238191355246.jpg,163,180,135,147,1
1478020238191355246.jpg,194,204,137,147,1
1478020238191355246.jpg,210,218,107,118,5
1478020238191355246.jpg,263,271,89,101,5
1478020238191355246.jpg,266,279,137,151,1
1478020238191355246.jpg,288,295,109,122,5
1478020238191355246.jpg,367,378,79,100,5
1478020238698105458.jpg,0,66,115,163,1
1478020238698105458.jpg,134,153,143,153,1
1478020238698105458.jpg,161,178,138,149,1
1478020238698105458.jpg,191,200,139,149,1
1478020238698105458.jpg,207,214,106,117,5
1478020238698105458.jpg,266,274,86,97,5
1478020238698105458.jpg,266,282,137,150,1
1478020238698105458.jpg,290,297,108,122,5
1478020238698105458.jpg,390,406,69,97,5
1478020239197694369.jpg,0,86,115,162,1
1478020239197694369.jpg,126,145,139,149,1
1478020239197694369.jpg,127,148,139,150,1
1478020239197694369.jpg,158,174,133,148,1
1478020239197694369.jpg,183,197,137,147,1
1478020239197694369.jpg,204,212,101,112,5
1478020239197694369.jpg,266,286,138,151,1
1478020239197694369.jpg,266,280,139,151,1
1478020239197694369.jpg,270,278,80,91,5
1478020239197694369.jpg,295,304,105,118,5
1478020239701924862.jpg,7,110,108,161,1
1478020239701924862.jpg,62,73,97,115,5
1478020239701924862.jpg,153,171,133,148,1
1478020239701924862.jpg,178,194,135,149,1
1478020239701924862.jpg,200,208,98,111,5
1478020239701924862.jpg,266,280,139,151,1
1478020239701924862.jpg,266,287,138,151,1
1478020239701924862.jpg,273,280,75,93,5
1478020239701924862.jpg,298,307,103,120,5
1478020240191697026.jpg,34,146,103,167,1
1478020240191697026.jpg,47,57,96,105,5
1478020240191697026.jpg,196,205,95,110,5
1478020240191697026.jpg,267,281,139,152,1
1478020240191697026.jpg,267,287,138,151,1
1478020240191697026.jpg,275,282,71,89,5
1478020240191697026.jpg,304,313,101,117,5
1478020240698496203.jpg,33,42,95,115,5
1478020240698496203.jpg,70,186,104,167,1
1478020240698496203.jpg,192,201,91,109,5
1478020240698496203.jpg,267,281,140,152,1
1478020240698496203.jpg,267,288,138,151,1
1478020240698496203.jpg,278,285,68,85,5
1478020240698496203.jpg,310,319,99,115,5
1478020241197041221.jpg,15,25,95,116,5
1478020241197041221.jpg,96,115,143,157,1
1478020241197041221.jpg,109,225,105,168,1
1478020241197041221.jpg,188,198,88,108,5
1478020241197041221.jpg,268,282,140,153,1
1478020241197041221.jpg,268,288,138,151,1
1478020241197041221.jpg,279,286,62,79,5
1478020241197041221.jpg,313,322,97,114,5
1478020241689891151.jpg,92,115,143,158,1
